term,estimate,std_error,conf_low,conf_high,seed,true_value,index
beta_logNI,0.9994166236104177,0.056286663970981594,0.8890967894173856,1.1097364578034499,20192821,1,1804
lambda,0.5037665403295133,0.011351611985856762,0.48151778967076087,0.5260152909882657,20192822,0.5,1805
beta_0,-4.786289653361764,0.29878556440750076,-5.3718985987009376,-4.20068070802259,20192822,-5,1805
beta_logHI,1.9405741161999006,0.09527017792228368,1.7538479986715017,2.1273002337283,20192822,2,1805
beta_logNI,0.9687788834944209,0.052583063447775975,0.8657179729399954,1.0718397940488464,20192822,1,1805
lambda,0.49955919023496687,0.010795797118594117,0.4783998166981211,0.5207185637718126,20192823,0.5,1806
beta_0,-5.442824160361016,0.3385272644606972,-6.106325406488849,-4.779322914233183,20192823,-5,1806
beta_logHI,2.1501740295796408,0.10753916182960296,1.9394011454659945,2.360946913693287,20192823,2,1806
beta_logNI,1.0438044292899498,0.05930782098340145,0.9275632361609341,1.1600456224189655,20192823,1,1806
lambda,0.5240310406786012,0.011779337013773273,0.500943964369846,0.5471181169873564,20192824,0.5,1807
beta_0,-4.764650737818029,0.30045491094553484,-5.353531542249467,-4.175769933386592,20192824,-5,1807
beta_logHI,1.9290630978146854,0.09391456096093652,1.7449939407073585,2.113132254922012,20192824,2,1807
beta_logNI,0.9894977459794319,0.05497168660509512,0.8817552200640225,1.097240271894841,20192824,1,1807
lambda,0.5043495315237444,0.011323881915205157,0.48215513080475786,0.526543932242731,20192825,0.5,1808
beta_0,-5.119882419525167,0.3255972488710984,-5.758041300777845,-4.481723538272489,20192825,-5,1808
beta_logHI,2.0171680733116557,0.10070880170348871,1.819782449046632,2.2145536975766795,20192825,2,1808
beta_logNI,1.0525408447441862,0.06037649272276476,0.9342050934947226,1.1708765959936498,20192825,1,1808
lambda,0.4784710369790467,0.011039863479192204,0.4568333021655909,0.5001087717925025,20192826,0.5,1809
beta_0,-5.334569701339453,0.3592528210807818,-6.038692292002198,-4.630447110676709,20192826,-5,1809
beta_logHI,2.1168791593674223,0.11438813655513269,1.8926825314607127,2.341075787274132,20192826,2,1809
beta_logNI,1.0059530651439874,0.06042099011399132,0.8875301006103138,1.124376029677661,20192826,1,1809
lambda,0.4883367304268585,0.01044112534906874,0.46787250078461556,0.5088009600691015,20192827,0.5,1810
beta_0,-5.711937668083596,0.34440963998760454,-6.386968158387707,-5.036907177779486,20192827,-5,1810
beta_logHI,2.2466987405989647,0.11128939985847014,2.0285755250152864,2.464821956182643,20192827,2,1810
beta_logNI,1.0945311179685184,0.06125592197021078,0.9744717170671096,1.2145905188699273,20192827,1,1810
lambda,0.4873701008993379,0.011420784997601862,0.4649857736288629,0.509754428169813,20192828,0.5,1811
beta_0,-4.7622777315335245,0.2997951866784748,-5.349865500161798,-4.174689962905251,20192828,-5,1811
beta_logHI,1.8737879296916844,0.09285450788594667,1.6917964384330386,2.0557794209503304,20192828,2,1811
beta_logNI,0.9916019119509186,0.054989820326186135,0.8838238445952652,1.099379979306572,20192828,1,1811
lambda,0.5025684018794235,0.011140616596419621,0.4807331945848719,0.5244036091739752,20192829,0.5,1812
beta_0,-5.114603629370424,0.3141600659913829,-5.7303460440942615,-4.4988612146465865,20192829,-5,1812
beta_logHI,2.0117273739937414,0.09958425153874392,1.8165458275504258,2.2069089204370567,20192829,2,1812
beta_logNI,1.0033503598721365,0.05423626717018638,0.8970492295626791,1.109651490181594,20192829,1,1812
lambda,0.4975711518528023,0.01212939598712141,0.4737979725638197,0.5213443311417849,20192830,0.5,1813
beta_0,-4.822056021514561,0.34360327951445574,-5.495506074332743,-4.148605968696378,20192830,-5,1813
beta_logHI,1.9738903090561242,0.10852756025804262,1.7611801996203602,2.186600418491888,20192830,2,1813
beta_logNI,0.9832554911826379,0.059676644194867415,0.8662914178424865,1.1002195645227892,20192830,1,1813
lambda,0.5009265092274887,0.011771401175561887,0.47785498687581496,0.5239980315791625,20192831,0.5,1814
beta_0,-4.751005809836987,0.31317019132178003,-5.364808105859193,-4.1372035138147805,20192831,-5,1814
beta_logHI,1.9068070591179722,0.09646178877443644,1.7177454272357668,2.095868691000178,20192831,2,1814
beta_logNI,0.9950362279453084,0.05744672829177672,0.8824427094637679,1.107629746426849,20192831,1,1814
lambda,0.5148555854723981,0.01172304479549634,0.49187883988407555,0.5378323310607206,20192832,0.5,1815
beta_0,-4.602936226787379,0.28929237975324573,-5.169938872105624,-4.035933581469133,20192832,-5,1815
beta_logHI,1.8731684037897003,0.09096887667584146,1.6948726817909854,2.0514641257884154,20192832,2,1815
beta_logNI,0.9592198634646323,0.05278906149570775,0.855755204155375,1.0626845227738895,20192832,1,1815
lambda,0.4842331165934046,0.010648972581279316,0.4633615138617426,0.5051047193250666,20192833,0.5,1816
beta_0,-5.570445947102369,0.35245538269141724,-6.261245803334829,-4.87964609086991,20192833,-5,1816
beta_logHI,2.0976946705379613,0.1082920479356387,1.8854461567720244,2.309943184303898,20192833,2,1816
beta_logNI,1.1162466458987663,0.06396737669229348,0.9908728913963643,1.2416204004011684,20192833,1,1816
lambda,0.5195937045111148,0.01083317025509869,0.49836108097273074,0.5408263280494988,20192834,0.5,1817
beta_0,-5.452095432043797,0.337650820021769,-6.11387887863688,-4.790311985450714,20192834,-5,1817
beta_logHI,2.1951677360429604,0.10924611722053068,1.9810492808398794,2.4092861912460415,20192834,2,1817
beta_logNI,1.0547760453980666,0.05907052785850584,0.9389999382476253,1.1705521525485079,20192834,1,1817
lambda,0.4886289527942221,0.011040652233664407,0.46698967205040814,0.510268233538036,20192835,0.5,1818
beta_0,-5.227234782229396,0.3275943057248966,-5.869307822990597,-4.5851617414681956,20192835,-5,1818
beta_logHI,2.031342359094845,0.1017451281841918,1.8319255722514178,2.230759145938272,20192835,2,1818
beta_logNI,1.0371674995139086,0.05885699210315897,0.9218099147533587,1.1525250842744585,20192835,1,1818
lambda,0.49121939921666263,0.011474045563962353,0.46873068315432487,0.5137081152790004,20192836,0.5,1819
beta_0,-4.933468655919665,0.3215957900981236,-5.56378482209169,-4.30315248974764,20192836,-5,1819
beta_logHI,1.944011546454631,0.09900032241261976,1.7499744800680428,2.138048612841219,20192836,2,1819
beta_logNI,0.9569573131967337,0.05531684539246748,0.848538288489127,1.0653763379043404,20192836,1,1819
lambda,0.4972550683296091,0.011195197375070768,0.47531288467465305,0.5191972519845651,20192837,0.5,1820
beta_0,-5.041900831393273,0.3101756350053516,-5.649833904885604,-4.433967757900943,20192837,-5,1820
beta_logHI,1.999549795956335,0.09601705815800969,1.8113598200651484,2.187739771847522,20192837,2,1820
beta_logNI,1.0127769880231545,0.05712620132871641,0.9008116908452862,1.124742285201023,20192837,1,1820
lambda,0.5128561327436756,0.011730479309682514,0.4898648157753056,0.5358474497120456,20192838,0.5,1821
beta_0,-4.98170161152134,0.33135945052540045,-5.6311542004881066,-4.332249022554574,20192838,-5,1821
beta_logHI,1.980179197273818,0.10208057488910037,1.7801049469700376,2.1802534475775985,20192838,2,1821
beta_logNI,1.0240393347672274,0.05970802324292434,0.9070137596230153,1.1410649099114396,20192838,1,1821
lambda,0.5090377491752089,0.011375671812080995,0.4867418421235827,0.5313336562268351,20192839,0.5,1822
beta_0,-4.900786694536485,0.30031407394555826,-5.489391463520278,-4.312181925552693,20192839,-5,1822
beta_logHI,1.9395657104403967,0.09287831424287597,1.7575275595795663,2.121603861301227,20192839,2,1822
beta_logNI,1.0044421555143734,0.055684464912027484,0.8953026097884152,1.1135817012403315,20192839,1,1822
lambda,0.5130282086847776,0.011330600264653802,0.49082064024283617,0.5352357771267191,20192840,0.5,1823
beta_0,-5.016246385281539,0.31038122444601596,-5.624582406673173,-4.407910363889905,20192840,-5,1823
beta_logHI,2.063864690427576,0.10091782600750701,1.8660693860547828,2.2616599948003695,20192840,2,1823
beta_logNI,0.9806502020240729,0.05519589136626104,0.872468242851616,1.08883216119653,20192840,1,1823
lambda,0.4814059816713204,0.010793173234438926,0.4602517508529185,0.5025602124897224,20192841,0.5,1824
beta_0,-5.311380310929091,0.3295272907669137,-5.9572419327553,-4.665518689102882,20192841,-5,1824
beta_logHI,2.0541109159335846,0.10202202653073084,1.8541514183035623,2.254070413563607,20192841,2,1824
beta_logNI,1.0185533273341976,0.05864488420885435,0.9036114664073214,1.1334951882610738,20192841,1,1824
lambda,0.5108231530177548,0.011484212229283804,0.4883145106575441,0.5333317953779655,20192842,0.5,1825
beta_0,-4.809817730697625,0.3038580025253451,-5.405368472061582,-4.214266989333668,20192842,-5,1825
beta_logHI,1.9195696880778974,0.09414496549634903,1.7350489463792873,2.1040904297765075,20192842,2,1825
beta_logNI,0.9799317733818967,0.05516739632711093,0.8718056634599121,1.0880578833038814,20192842,1,1825
lambda,0.49249706422696055,0.011273571676055668,0.4704012697647606,0.5145928586891605,20192843,0.5,1826
beta_0,-5.078693755573104,0.32764648591613094,-5.72086906762983,-4.436518443516378,20192843,-5,1826
beta_logHI,2.013045146904405,0.1031041054324949,1.8109648135984946,2.2151254802103155,20192843,2,1826
beta_logNI,1.0037764362165673,0.057143657068723076,0.8917769264169624,1.1157759460161722,20192843,1,1826
lambda,0.5002727657854819,0.01093423184506332,0.4788420651705468,0.5217034664004169,20192844,0.5,1827
beta_0,-5.406833526658476,0.3368153992029694,-6.066979578534776,-4.746687474782175,20192844,-5,1827
beta_logHI,2.1407030699873824,0.10753556734542527,1.9299372309332674,2.3514689090414973,20192844,2,1827
beta_logNI,1.0957297730711253,0.06088033005581841,0.9764065187948099,1.2150530273474407,20192844,1,1827
lambda,0.47499437499986424,0.011085024502234185,0.4532681262077412,0.4967206237919873,20192845,0.5,1828
beta_0,-5.244386967378921,0.3542280562936284,-5.93866120002806,-4.550112734729783,20192845,-5,1828
beta_logHI,2.0189090421940863,0.10784610414765375,1.8075345621917291,2.2302835221964434,20192845,2,1828
beta_logNI,1.0109190357950657,0.06163912772762608,0.8901085654104544,1.131729506179677,20192845,1,1828
lambda,0.49662023100999303,0.010890613041379,0.475275021679328,0.5179654403406581,20192846,0.5,1829
beta_0,-5.448487814618311,0.34959945174791923,-6.133690149059181,-4.763285480177441,20192846,-5,1829
beta_logHI,2.1488800015804417,0.11044351329234231,1.9324146932013802,2.3653453099595034,20192846,2,1829
beta_logNI,1.0562091430864733,0.06219921957373998,0.9343009128554441,1.1781173733175023,20192846,1,1829
lambda,0.507764701086375,0.01118720449300507,0.48583818319240035,0.5296912189803495,20192847,0.5,1830
beta_0,-5.071398627771927,0.3081071647385384,-5.675277574038212,-4.467519681505642,20192847,-5,1830
beta_logHI,2.0303550150581953,0.09879778448196766,1.8367149157211884,2.223995114395202,20192847,2,1830
beta_logNI,0.9961313103929686,0.0536911453473003,0.8908985992235547,1.1013640215623826,20192847,1,1830
lambda,0.5011518213262851,0.010651394492075125,0.48027547173668955,0.5220281709158806,20192848,0.5,1831
beta_0,-5.515191097080514,0.32612679162231306,-6.154387863053847,-4.875994331107181,20192848,-5,1831
beta_logHI,2.125384888888991,0.10238172717966366,1.9247203909418444,2.326049386836137,20192848,2,1831
beta_logNI,1.0985635628677137,0.06056723224063583,0.9798539690327943,1.2172731567026331,20192848,1,1831
lambda,0.4716977635853569,0.010571244755278634,0.45097850459325284,0.492417022577461,20192849,0.5,1832
beta_0,-5.665422161892111,0.3652953754511419,-6.381387941495386,-4.949456382288836,20192849,-5,1832
beta_logHI,2.2151447443471763,0.11613798900159342,1.9875184686671443,2.4427710200272084,20192849,2,1832
beta_logNI,1.0900525478356113,0.06424883165039134,0.9641271517520672,1.2159779439191554,20192849,1,1832
lambda,0.5151785442796416,0.011663237235483964,0.49231901935494654,0.5380380692043367,20192850,0.5,1833
beta_0,-4.650943982073752,0.2888857375083315,-5.217149623237374,-4.08473834091013,20192850,-5,1833
beta_logHI,1.8931338107960196,0.09020126450386677,1.7163425810084696,2.06992504058357,20192850,2,1833
beta_logNI,0.9362415613102528,0.05193187537490296,0.8344569559258206,1.038026166694685,20192850,1,1833
lambda,0.4913707318366024,0.011463619761759282,0.4689024499710926,0.5138390137021123,20192851,0.5,1834
beta_0,-4.79163249017808,0.3092875943926988,-5.397825036052803,-4.185439944303358,20192851,-5,1834
beta_logHI,1.865448783870881,0.09331088045280801,1.682562818817655,2.0483347489241073,20192851,2,1834
beta_logNI,0.9740207986670787,0.05547314836497332,0.865295425762684,1.0827461715714735,20192851,1,1834
lambda,0.5356990961438688,0.012113649932825843,0.5119567785542041,0.5594414137335335,20192852,0.5,1835
beta_0,-4.442484737797659,0.2830649428477426,-4.997281831065123,-3.8876876445301947,20192852,-5,1835
beta_logHI,1.8206648929636784,0.08808879713259771,1.6480140231423317,1.993315762785025,20192852,2,1835
beta_logNI,0.9383369648818708,0.051924687564457624,0.8365664473470391,1.0401074824167025,20192852,1,1835
lambda,0.5078258674903315,0.011318447474625654,0.4856421180791569,0.5300096169015062,20192853,0.5,1836
beta_0,-4.93440455884881,0.3154362145152797,-5.5526481787184085,-4.316160938979211,20192853,-5,1836
beta_logHI,1.9681389196477321,0.09863315690868349,1.7748214844252246,2.1614563548702397,20192853,2,1836
beta_logNI,0.9764337252691642,0.05571352831765394,0.86723721631491,1.0856302342234183,20192853,1,1836
lambda,0.49554551478300196,0.011495445857384953,0.4730148549162973,0.5180761746497067,20192854,0.5,1837
beta_0,-5.075626576438946,0.3338663828400207,-5.729992662454048,-4.421260490423844,20192854,-5,1837
beta_logHI,2.0082084981358963,0.1032078858683283,1.8059247589134524,2.21049223735834,20192854,2,1837
beta_logNI,1.0054954962621359,0.05916218685507235,0.8895397407795651,1.1214512517447066,20192854,1,1837
lambda,0.5007161940269624,0.011302234612504528,0.47856422124163156,0.5228681668122933,20192855,0.5,1838
beta_0,-4.670570317837295,0.2901516574972795,-5.239257116586564,-4.101883519088026,20192855,-5,1838
beta_logHI,1.8859537476956272,0.09214039084329308,1.7053619001213285,2.066545595269926,20192855,2,1838
beta_logNI,0.9178792224242794,0.05020214446351981,0.8194848273291038,1.016273617519455,20192855,1,1838
lambda,0.48854129029495674,0.010921210749362234,0.4671361105586351,0.5099464700312785,20192856,0.5,1839
beta_0,-5.253916398633389,0.33384971628594745,-5.90824981880276,-4.599582978464017,20192856,-5,1839
beta_logHI,2.0552894353096,0.10475173554732267,1.8499798063187836,2.2605990643004166,20192856,2,1839
beta_logNI,1.0286247364753756,0.05977544305710896,0.9114670209235172,1.145782452027234,20192856,1,1839
lambda,0.49686838410899264,0.011754700362967246,0.47382959474851694,0.5199071734694684,20192857,0.5,1840
beta_0,-4.801255675283525,0.31401476114928234,-5.416713297750066,-4.185798052816985,20192857,-5,1840
beta_logHI,1.8887999588532294,0.09547067133938672,1.701680881448171,2.0759190362582878,20192857,2,1840
beta_logNI,0.9975191434520952,0.05766012196758432,0.8845073810514432,1.1105309058527473,20192857,1,1840
lambda,0.49803198614712135,0.01107747486610922,0.47632053436989963,0.5197434379243431,20192858,0.5,1841
beta_0,-5.324750452145695,0.3441454878813981,-5.999263213835201,-4.650237690456189,20192858,-5,1841
beta_logHI,2.1527300597347367,0.11117963436518931,1.934821980564634,2.3706381389048397,20192858,2,1841
beta_logNI,1.0738780653579727,0.06227508668525929,0.9518211383207547,1.1959349923951907,20192858,1,1841
lambda,0.4862949831391117,0.010701299167927423,0.4653208221821855,0.5072691440960378,20192859,0.5,1842
beta_0,-5.570541251043809,0.3531190970651152,-6.262641963544739,-4.87844053854288,20192859,-5,1842
beta_logHI,2.2027408234237797,0.11263264847298629,1.9819848889333664,2.4234967579141933,20192859,2,1842
beta_logNI,1.114239580203535,0.0641463132951278,0.9885151164040618,1.2399640440030082,20192859,1,1842
lambda,0.5104778397881444,0.01148660459938105,0.4879645084687054,0.5329911711075834,20192860,0.5,1843
beta_0,-4.922109259302334,0.31154171655355445,-5.532719803429087,-4.311498715175581,20192860,-5,1843
beta_logHI,2.0171984487849097,0.09995334318230388,1.821293496013222,2.2131034015565976,20192860,2,1843
beta_logNI,0.9737347823184808,0.05472320089325577,0.8664792794489493,1.0809902851880122,20192860,1,1843
lambda,0.5008238293764942,0.011607686800472063,0.478073181303748,0.5235744774492403,20192861,0.5,1844
beta_0,-4.839337349295591,0.31117658958834316,-5.4492322577207455,-4.229442440870437,20192861,-5,1844
beta_logHI,1.925799631399554,0.09624514704615214,1.7371626095023343,2.1144366532967735,20192861,2,1844
beta_logNI,0.9752002269483129,0.055511050605421386,0.8664005670177066,1.0839998868789191,20192861,1,1844
lambda,0.5030125492238176,0.011536494934280564,0.4804014346447989,0.5256236638028362,20192862,0.5,1845
beta_0,-5.186827451263775,0.34839851998720384,-5.869676002705752,-4.5039788998217976,20192862,-5,1845
beta_logHI,2.0637733539056398,0.10910207745300418,1.849937211459252,2.2776094963520275,20192862,2,1845
beta_logNI,1.0458338460351857,0.061416149406446664,0.9254604051294193,1.166207286940952,20192862,1,1845
lambda,0.5003384471635297,0.012302811412847765,0.47622537988575975,0.5244515144412997,20192863,0.5,1846
